10:41:00	-92.893	-50.315	-157.041	-131.74	-9.715	-83.129	-157.797	-0.0	-8.34	-87.263	-175.452	-136.344	-40.059	-0.015	-0.113	-0.001	-0.059
10:41:05	-21.093	-1197.884	-1422.28	-1783.053	-216.177	-1097.187	-897.025	-0.0	-220.554	-1788.262	-1479.431	-1849.981	-41.53	-0.247	-0.69	-0.01	-1.257
10:41:10	-50.973	-1179.235	-1568.754	-1589.913	-217.526	-1535.875	-1312.885	-0.0	-154.259	-1522.297	-1660.886	-1816.292	-41.315	-0.246	-1.132	-0.012	-0.989
10:41:15	-62.085	-863.373	-1259.112	-1825.994	-218.952	-1340.575	-1412.013	-0.0	-182.463	-1118.297	-1218.467	-1783.64	-41.506	-0.253	-0.939	-0.014	-1.374
10:41:20	-57.025	-1157.006	-876.178	-1388.036	-204.895	-1504.715	-1259.212	-0.0	-234.834	-1558.722	-1080.184	-1371.971	-41.28	-0.304	-0.933	-0.013	-1.419
10:41:25	-49.244	-1503.518	-1239.61	-1176.058	-163.416	-1341.557	-1501.361	-0.0	-212.265	-1780.342	-1490.01	-1416.244	-40.883	-0.231	-1.027	-0.014	-1.285
10:41:30	-40.699	-1230.59	-1473.506	-1655.027	-157.678	-946.475	-1194.008	-0.0	-217.692	-1836.514	-1512.867	-2032.879	-41.208	-0.187	-0.674	-0.011	-1.417
10:41:35	-31.303	-1167.813	-1352.107	-1786.253	-210.66	-1061.177	-905.021	-0.0	-225.009	-1759.799	-1418.19	-1813.12	-41.526	-0.243	-0.683	-0.01	-1.281
10:41:40	-39.797	-1291.273	-1442.082	-1652.974	-216.531	-1551.087	-1209.442	-0.0	-163.638	-1616.74	-1665.735	-1735.633	-41.354	-0.319	-1.025	-0.011	-0.881
10:41:45	-51.723	-1033.392	-1364.983	-1835.014	-198.416	-1382.375	-1493.521	-0.0	-162.499	-1160.905	-1363.521	-1973.296	-41.333	-0.261	-1.006	-0.015	-1.293
10:41:50	-57.076	-1015.439	-985.889	-1523.233	-230.974	-1416.69	-1354.348	-0.0	-231.319	-1368.718	-1007.483	-1470.653	-41.327	-0.298	-0.941	-0.013	-1.453
10:41:55	-26.586	-1472.847	-1284.442	-1317.669	-131.443	-1209.904	-1398.576	-0.0	-200.66	-1692.728	-1641.613	-1679.222	-40.998	-0.196	-0.895	-0.015	-1.368
10:42:00	-0.61	-1160.821	-1406.896	-1861.67	-206.546	-1065.805	-972.11	-0.0	-238.27	-1620.566	-1491.759	-1821.435	-41.423	-0.22	-0.646	-0.011	-1.323
10:42:05	-17.661	-1295.117	-1394.653	-1655.513	-226.041	-1488.254	-1178.083	-0.0	-159.747	-1572.071	-1665.611	-1764.372	-41.325	-0.275	-1.054	-0.011	-0.886
